version;filename;loc;loc_touched;NR;NFix;NAuth;LOC_added;MAX_LOC_added;AVG_LOC_added
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java;731;83;10;_;0;33;1;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java;55;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java;127;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java;500;23;7;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java;111;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java;107;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java;312;26;4;_;0;15;0;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java;496;23;7;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java;85;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedFlushedState.java;39;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java;94;27;5;_;0;17;4;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java;94;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java;92;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java;38;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java;94;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java;93;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java;93;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java;79;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java;69;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransNewState.java;63;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java;122;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java;193;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java;284;29;11;_;0;17;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java;57;26;5;_;0;15;0;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java;31;31;1;_;0;31;31;31
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java;2151;150;108;_;0;84;3;1
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java;62;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java;51;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java;80;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java;43;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java;350;28;6;_;0;14;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java;210;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java;230;37;7;_;0;27;8;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java;39;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java;73;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java;854;24;43;_;0;14;1;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java;3044;63;29;_;0;39;10;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java;438;23;11;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java;426;25;13;_;0;14;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java;322;23;10;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java;63;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java;74;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java;40;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java;67;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java;138;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java;39;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java;66;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java;66;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java;336;31;9;_;0;18;1;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java;140;39;10;_;0;21;3;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java;70;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java;486;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java;42;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Add.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java;97;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java;72;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java;93;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java;59;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java;71;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java;58;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java;83;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java;33;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java;65;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindKeyVariableExpression.java;47;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java;47;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java;79;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java;93;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java;85;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java;187;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java;76;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java;85;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java;72;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java;33;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java;86;27;5;_;0;16;1;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java;46;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java;46;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java;52;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java;44;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java;72;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java;82;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java;33;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java;409;23;7;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java;64;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java;49;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Extension.java;93;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java;89;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java;60;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java;57;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java;728;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java;71;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InstanceofExpression.java;69;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IsEmptyExpression.java;76;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Lit.java;72;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Literal.java;51;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MatchesExpression.java;80;23;7;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java;71;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java;53;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java;53;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotEqualExpression.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java;58;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Null.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java;63;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Param.java;69;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java;39;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java;45;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java;126;23;9;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java;54;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java;49;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java;43;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java;62;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringLength.java;67;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java;63;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java;39;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java;70;29;4;_;0;17;0;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java;65;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java;42;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java;57;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToUpperCase.java;58;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java;82;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java;69;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java;69;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java;117;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValExpression.java;60;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java;68;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java;57;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WildcardMatch.java;70;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java;1690;30;29;_;0;17;0;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java;78;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/ParseException.java;161;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java;34;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java;806;80;28;_;0;58;4;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java;338;70;16;_;0;18;1;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java;120;28;8;_;0;18;5;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java;2314;199;54;_;0;83;8;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java;125;30;5;_;0;19;5;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java;466;23;8;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java;350;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java;1989;25;29;_;0;14;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryRelatedFieldOrder.java;79;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java;113;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java;92;23;9;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java;218;51;15;_;0;28;3;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java;428;23;8;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/LifecycleMetaData.java;257;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java;32;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java;92;23;8;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java;147;29;4;_;0;19;6;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataInheritanceComparator.java;62;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataModes.java;35;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java;1848;88;64;_;0;57;14;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java;348;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/NonPersistentMetaData.java;130;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java;137;28;7;_;0;18;5;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/Order.java;52;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager.java;280;27;5;_;0;13;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java;277;35;10;_;0;24;8;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java;364;23;11;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/UpdateStrategies.java;92;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java;305;27;8;_;0;15;0;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java;460;34;12;_;0;22;3;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueStrategies.java;145;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractChangeTracker.java;236;31;8;_;0;17;1;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyCollection.java;427;43;13;_;0;22;0;1
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap.java;527;36;9;_;0;19;0;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java;556;203;38;_;0;99;19;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java;107;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ByteId.java;67;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java;639;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java;43;23;5;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ChangeTracker.java;89;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java;67;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolver.java;45;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolverImpl.java;62;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTracker.java;41;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java;126;41;6;_;0;28;14;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/DateId.java;75;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/DoubleId.java;69;69;1;_;0;69;69;69
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ExceptionInfo.java;83;25;5;_;0;14;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java;257;37;6;_;0;24;1;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/FloatId.java;68;68;1;_;0;68;68;68
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneralException.java;53;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java;152;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java;230;97;15;_;0;50;30;5
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/IntId.java;69;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/InternalException.java;64;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/InvalidStateException.java;45;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/LRSProxy.java;30;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java;88;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/LongId.java;65;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTracker.java;62;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTrackerImpl.java;132;27;5;_;0;14;0;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/MetaDataException.java;54;28;6;_;0;15;0;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/MultiLoaderClassResolver.java;48;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/NoResultException.java;46;46;1;_;0;46;46;46
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java;40;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/NonUniqueResultException.java;46;46;1;_;0;46;46;46
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java;39;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectId.java;65;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectNotFoundException.java;55;23;3;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java;202;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java;141;52;7;_;0;37;4;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java;61;23;4;_;0;13;0;6
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java;91;205;10;_;0;23;2;2
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxy.java;61;25;4;_;0;14;0;4
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyBean.java;35;35;1;_;0;35;35;35
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCalendar.java;36;30;6;_;0;16;0;3
0.9.7;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollection.java;42;46;8;_;0;24;0;3
